,Id_IE,Nombre_IE,Correo_IE,Telefono_IE,Descrip_IE,Estado_IE,Tipo_IE
1910,4a1a32a2-74f4-11ed-be5f-0242ac1c000c,Universidad Belén Llobet,belén.llobet@hotmail.com,0900972843,Enim natus asperiores eum. Eveniet voluptate error. Maiores dolorum beatae esse molestiae voluptate omnis. Rerum est harum consectetur rem commodi assumenda quisquam.,Inactivo,Urbano
1911,4a1a332e-74f4-11ed-be5f-0242ac1c000c,Instituto Fausto Moreno,fausto.moreno@hotmail.com,0902431909,Odio necessitatibus dignissimos occaecati soluta similique. Blanditiis provident deserunt quo fuga quibusdam ea.,Inactivo,Urbano
1912,4a1a33ba-74f4-11ed-be5f-0242ac1c000c,Instituto Sandalio Sola,sandalio.sola@hotmail.com,0902570779,Labore repellendus libero placeat perspiciatis totam laboriosam reprehenderit. Voluptate maiores modi.,Inactivo,Urbano
1913,4a1a3450-74f4-11ed-be5f-0242ac1c000c,Instituto Flor Alegria,flor.alegria@hotmail.com,0969339091,Laborum nesciunt animi. Doloribus consectetur cumque enim. Soluta nulla possimus quae.,Inactivo,Rural
1914,4a1a354a-74f4-11ed-be5f-0242ac1c000c,Instituto Basilio Montoya,basilio.montoya@hotmail.com,0967888928,Excepturi maiores distinctio reiciendis perferendis. Nihil asperiores impedit eligendi laboriosam minus accusantium. Earum aspernatur quasi repellat sit maiores rerum.,Inactivo,Urbano
1915,4a1a35ea-74f4-11ed-be5f-0242ac1c000c,Instituto Ruy Arnaiz,ruy.arnaiz@hotmail.com,0941697612,Dolor nulla eum beatae. Tempore necessitatibus hic enim distinctio porro illum. Explicabo odit ullam impedit nisi eligendi pariatur.,Activo,Rural
1916,4a1a3680-74f4-11ed-be5f-0242ac1c000c,Instituto Alejandro Salom,alejandro.salom@hotmail.com,0944886800,Non sed voluptas libero eaque dicta magnam. Quibusdam necessitatibus neque distinctio perspiciatis. Cupiditate porro necessitatibus distinctio magni voluptatibus.,Activo,Urbano
1917,4a1a370c-74f4-11ed-be5f-0242ac1c000c,Universidad Ruth Tomás,ruth.tomás@hotmail.com,0928398268,Quisquam nisi ipsam minus eos cupiditate eos. Alias facere voluptate modi quasi tenetur. Esse quos minus veniam laudantium soluta.,Activo,Rural
1918,4a1a3798-74f4-11ed-be5f-0242ac1c000c,Universidad Victorino Oller,victorino.oller@hotmail.com,0957991123,Sint vel harum. Possimus placeat soluta magnam expedita tempora in.,Activo,Urbano
1919,4a1a381a-74f4-11ed-be5f-0242ac1c000c,Instituto José Antonio Ariza,josé antonio.ariza@hotmail.com,0905644563,Distinctio quis ut quisquam. Occaecati ipsa architecto sit quo quam sunt voluptates.,Inactivo,Urbano
1920,4a1a38b0-74f4-11ed-be5f-0242ac1c000c,Instituto Valentín Gomila,valentín.gomila@hotmail.com,0930807238,Itaque nulla reprehenderit. Quas nam aut ratione. Ab quae itaque voluptates amet nobis maxime.,Inactivo,Rural
1921,4a1a3932-74f4-11ed-be5f-0242ac1c000c,Universidad Albina Revilla,albina.revilla@hotmail.com,0936223417,Nam aut nesciunt laboriosam fugiat.,Activo,Rural
1922,4a1a39c8-74f4-11ed-be5f-0242ac1c000c,Instituto Candelaria Hernandez,candelaria.hernandez@hotmail.com,0970606552,Accusamus harum amet nisi nostrum eligendi. Recusandae et excepturi enim aliquam rerum maxime.,Activo,Rural
1923,4a1a3a9a-74f4-11ed-be5f-0242ac1c000c,Universidad Damián Fernández,damián.fernández@hotmail.com,0901853634,Repellat cumque autem repellat.,Inactivo,Urbano
1924,4a1a3b30-74f4-11ed-be5f-0242ac1c000c,Universidad Epifanio Tejero,epifanio.tejero@hotmail.com,0979178934,Qui quia possimus rerum sit placeat ea. Incidunt tempora ipsum similique ab inventore rem fuga.,Inactivo,Rural
1925,4a1a3bbc-74f4-11ed-be5f-0242ac1c000c,Universidad Federico Torrents,federico.torrents@hotmail.com,0967755342,Cumque esse eos possimus.,Activo,Urbano
1926,4a1a3c34-74f4-11ed-be5f-0242ac1c000c,Universidad Calisto Olmedo,calisto.olmedo@hotmail.com,0962155858,Distinctio perspiciatis amet porro suscipit iste. Quo eligendi iure pariatur repudiandae autem.,Inactivo,Rural
1927,4a1a3cac-74f4-11ed-be5f-0242ac1c000c,Instituto José Luis Priego,josé luis.priego@hotmail.com,0989934632,Vero sed corrupti quaerat veniam architecto. Eaque consequuntur officiis autem vel nesciunt.,Activo,Urbano
1928,4a1a3d24-74f4-11ed-be5f-0242ac1c000c,Instituto Jorge Romero,jorge.romero@hotmail.com,0981972831,Aliquam est modi eos fuga. Officia fuga ducimus tenetur.,Activo,Urbano
1929,4a1a3d9c-74f4-11ed-be5f-0242ac1c000c,Instituto Eusebia Peñas,eusebia.peñas@hotmail.com,0943759414,Sequi expedita tempora blanditiis magnam inventore aliquam.,Inactivo,Urbano
1930,4a1a3e14-74f4-11ed-be5f-0242ac1c000c,Universidad Eusebia Durán,eusebia.durán@hotmail.com,0995100780,Dignissimos suscipit odit velit.,Activo,Urbano
1931,4a1a3e96-74f4-11ed-be5f-0242ac1c000c,Universidad Tania Manrique,tania.manrique@hotmail.com,0908101429,Non veniam id temporibus hic nulla. Commodi quos rerum dolores quod ipsa. Distinctio id doloribus.,Inactivo,Rural
1932,4a1a3f0e-74f4-11ed-be5f-0242ac1c000c,Universidad Elías Aguiló,elías.aguiló@hotmail.com,0936025929,Expedita quam quos eligendi omnis porro esse. Velit vel sequi ipsum numquam quaerat natus. Natus assumenda ut quidem et.,Activo,Rural
1933,4a1a3f9a-74f4-11ed-be5f-0242ac1c000c,Instituto Dionisia Cabeza,dionisia.cabeza@hotmail.com,0911629126,Aliquam earum illo accusantium asperiores laborum.,Activo,Rural
1934,4a1a4030-74f4-11ed-be5f-0242ac1c000c,Instituto Ester Ferrán,ester.ferrán@hotmail.com,0924614326,Minus expedita beatae nostrum consequuntur porro temporibus. Explicabo alias optio. Maxime hic soluta inventore.,Inactivo,Rural
1935,4a1a40bc-74f4-11ed-be5f-0242ac1c000c,Instituto Pepe Hervás,pepe.hervás@hotmail.com,0944352506,Nobis minima omnis voluptatibus quae dolores. Debitis doloremque eius aliquam recusandae.,Inactivo,Urbano
1936,4a1a4148-74f4-11ed-be5f-0242ac1c000c,Instituto Isidora Cepeda,isidora.cepeda@hotmail.com,0959972926,Eos deserunt corrupti consequuntur voluptas voluptatem. Non ipsa architecto deleniti voluptas et.,Inactivo,Urbano
1937,4a1a41c0-74f4-11ed-be5f-0242ac1c000c,Instituto Danilo Muñoz,danilo.muñoz@hotmail.com,0926024680,Alias ipsum veniam magni odit ad quidem commodi. Repellendus quia quos fugiat eaque provident ipsam. Neque odit ipsam aliquam porro.,Activo,Urbano
1938,4a1a4242-74f4-11ed-be5f-0242ac1c000c,Instituto Amaro Palomino,amaro.palomino@hotmail.com,0979203863,Aperiam cumque nostrum amet laborum explicabo. Consequuntur accusamus sapiente accusamus tempora cumque.,Activo,Urbano
1939,4a1a42d8-74f4-11ed-be5f-0242ac1c000c,Universidad Carolina Lladó,carolina.lladó@hotmail.com,0923692455,Autem nulla aspernatur sed deserunt dolores fuga. Incidunt reiciendis voluptatibus atque alias magni.,Inactivo,Urbano
1940,4a1a4382-74f4-11ed-be5f-0242ac1c000c,Universidad Silvestre Arco,silvestre.arco@hotmail.com,0991159399,Aut similique sapiente voluptatem occaecati placeat. Doloremque inventore sunt corporis magnam quaerat voluptates. Facilis harum voluptas corrupti enim dignissimos.,Activo,Urbano
1941,4a1a440e-74f4-11ed-be5f-0242ac1c000c,Universidad Rosalina Palacio,rosalina.palacio@hotmail.com,0963013773,Omnis incidunt sunt consectetur porro perspiciatis nulla. Veniam sequi provident architecto officia debitis. Distinctio fuga reiciendis.,Inactivo,Rural
1942,4a1a44d6-74f4-11ed-be5f-0242ac1c000c,Instituto Apolinar Vall,apolinar.vall@hotmail.com,0938952604,Ipsam quaerat sed dolor tempore autem suscipit in. Commodi fuga occaecati placeat iusto sit eos.,Inactivo,Urbano
1943,4a1a4580-74f4-11ed-be5f-0242ac1c000c,Instituto Jose Manuel Roman,jose manuel.roman@hotmail.com,0945638755,Hic consequuntur hic eos aliquam suscipit. Odio non autem laudantium odit ex nostrum. Soluta molestias hic odio ullam.,Activo,Urbano
1944,4a1a4620-74f4-11ed-be5f-0242ac1c000c,Instituto Jenaro Tomas,jenaro.tomas@hotmail.com,0929741148,Impedit a veniam quia sint et commodi. Odio facere id. Ad quidem at.,Activo,Rural
1945,4a1a46ca-74f4-11ed-be5f-0242ac1c000c,Instituto Azahar Miró,azahar.miró@hotmail.com,0987097160,Voluptatem illum assumenda iusto alias. Numquam unde eum enim maiores deserunt.,Inactivo,Rural
1946,4a1a4756-74f4-11ed-be5f-0242ac1c000c,Universidad Odalis Codina,odalis.codina@hotmail.com,0942379819,Eaque delectus quod necessitatibus consequuntur voluptates veritatis. Rem ipsa nostrum iste. Illum modi eveniet eveniet accusamus officia.,Activo,Urbano
1947,4a1a48aa-74f4-11ed-be5f-0242ac1c000c,Instituto Angélica Cordero,angélica.cordero@hotmail.com,0989629013,Repellendus quis possimus eos. Suscipit id sapiente praesentium.,Activo,Urbano
1948,4a1a497c-74f4-11ed-be5f-0242ac1c000c,Universidad Eva María Bauzà,eva maría.bauzà@hotmail.com,0901672281,At repellendus eveniet sunt eaque vel ipsam. Assumenda magnam blanditiis deserunt consectetur ducimus.,Inactivo,Urbano
1949,4a1a4a1c-74f4-11ed-be5f-0242ac1c000c,Universidad Pía Pinto,pía.pinto@hotmail.com,0999993579,Nihil eaque cum nemo adipisci architecto. Laudantium libero temporibus cumque accusamus labore aspernatur.,Inactivo,Urbano
1950,4a1a4ab2-74f4-11ed-be5f-0242ac1c000c,Instituto María Manuela Macias,maría manuela.macias@hotmail.com,0938844784,Autem autem officiis hic minima error. Saepe in excepturi minus velit neque similique. Aliquid praesentium fuga veniam nulla asperiores in.,Activo,Urbano
1951,4a1a4b48-74f4-11ed-be5f-0242ac1c000c,Instituto Cristian Fuertes,cristian.fuertes@hotmail.com,0946662925,Culpa ipsa modi. Odio explicabo eum eaque dolorem. Tenetur omnis natus sapiente in sequi ducimus. Cum perferendis iusto optio quae distinctio iure facere.,Activo,Urbano
1952,4a1a4bd4-74f4-11ed-be5f-0242ac1c000c,Universidad Wilfredo Cáceres,wilfredo.cáceres@hotmail.com,0983947194,In libero excepturi nesciunt. Et dolore harum reprehenderit tempora corporis.,Inactivo,Urbano
1953,4a1a4c56-74f4-11ed-be5f-0242ac1c000c,Universidad María Gomez,maría.gomez@hotmail.com,0920645820,Ipsum corporis a atque temporibus quia. Modi voluptatum reprehenderit nostrum corrupti repudiandae sunt. Quisquam provident dolorum.,Activo,Urbano
1954,4a1a4ce2-74f4-11ed-be5f-0242ac1c000c,Universidad Primitiva Zamora,primitiva.zamora@hotmail.com,0906921750,Vitae tenetur numquam consequuntur. Nobis tenetur voluptate pariatur eaque odit nemo perspiciatis.,Inactivo,Urbano
1955,4a1a4d6e-74f4-11ed-be5f-0242ac1c000c,Universidad Fernando Ripoll,fernando.ripoll@hotmail.com,0919615674,Enim molestiae sunt. Culpa ea animi iusto corporis. Libero perspiciatis sint mollitia.,Activo,Urbano
1956,4a1a4dfa-74f4-11ed-be5f-0242ac1c000c,Universidad Bárbara Galiano,bárbara.galiano@hotmail.com,0916840294,Libero tenetur eum mollitia quisquam vitae. A quis voluptas nam. Delectus consequuntur vitae.,Activo,Rural
1957,4a1a4e86-74f4-11ed-be5f-0242ac1c000c,Universidad Artemio Carpio,artemio.carpio@hotmail.com,0962758376,Cumque necessitatibus quasi dolor. Voluptatem voluptate ipsum maiores similique.,Inactivo,Rural
1958,4a1a4f12-74f4-11ed-be5f-0242ac1c000c,Universidad Coral Solé,coral.solé@hotmail.com,0972798727,Natus expedita magnam ut odit odit maiores. Ipsam voluptas harum earum cumque.,Inactivo,Urbano
1959,4a1a4f8a-74f4-11ed-be5f-0242ac1c000c,Universidad Francisca Garmendia,francisca.garmendia@hotmail.com,0925635044,Natus natus quibusdam ex repudiandae quasi. Quas officiis accusantium. Ducimus architecto dolorum consequatur ea qui itaque maxime. Rem nesciunt error eligendi odit fugit.,Activo,Urbano
1960,4a1a5002-74f4-11ed-be5f-0242ac1c000c,Instituto Édgar Valencia,édgar.valencia@hotmail.com,0953903473,Sint debitis fugiat quas voluptas commodi blanditiis. Eaque voluptatem nostrum aut fugiat. Aliquam repudiandae perspiciatis.,Inactivo,Rural
1961,4a1a5070-74f4-11ed-be5f-0242ac1c000c,Instituto Violeta Sandoval,violeta.sandoval@hotmail.com,0908215461,Blanditiis itaque esse atque quibusdam quisquam. In veritatis inventore laboriosam voluptas occaecati. Nihil blanditiis harum est.,Activo,Rural
1962,4a1a50de-74f4-11ed-be5f-0242ac1c000c,Instituto Jorge Sainz,jorge.sainz@hotmail.com,0974478811,Eum voluptatum nostrum eius. Repellat quisquam laborum consectetur eos.,Activo,Rural
1963,4a1a5156-74f4-11ed-be5f-0242ac1c000c,Instituto Eustaquio Bertrán,eustaquio.bertrán@hotmail.com,0922170218,Voluptate quaerat explicabo vitae dolorum. Aut porro expedita neque illo. Dolorem vel labore suscipit quidem.,Inactivo,Rural
1964,4a1a51ce-74f4-11ed-be5f-0242ac1c000c,Instituto Pascuala Gracia,pascuala.gracia@hotmail.com,0937441091,Neque molestiae doloribus officia natus quo in. Similique commodi aliquid quas minus optio. Voluptatem blanditiis velit tenetur officia alias in vero.,Inactivo,Rural
1965,4a1a5232-74f4-11ed-be5f-0242ac1c000c,Instituto Matilde Ferreras,matilde.ferreras@hotmail.com,0920285079,Sunt vero nobis. Amet harum excepturi reiciendis suscipit sapiente architecto. Eos explicabo odio magni maiores.,Activo,Urbano
1966,4a1a52a0-74f4-11ed-be5f-0242ac1c000c,Universidad Alicia Isern,alicia.isern@hotmail.com,0920982493,Cupiditate voluptate eum a ab eligendi. Eius a soluta impedit rem. Repudiandae quos consequatur illo ex.,Inactivo,Rural
1967,4a1a5318-74f4-11ed-be5f-0242ac1c000c,Universidad Visitación Arévalo,visitación.arévalo@hotmail.com,0930938038,Aspernatur molestiae quo libero quo at esse. Animi odio soluta non non.,Inactivo,Rural
1968,4a1a5390-74f4-11ed-be5f-0242ac1c000c,Instituto Valentín Bertrán,valentín.bertrán@hotmail.com,0970431933,Veritatis quod architecto suscipit sed. Facilis consequuntur nulla voluptas. Est explicabo earum assumenda aliquid consequatur.,Activo,Rural
1969,4a1a5408-74f4-11ed-be5f-0242ac1c000c,Instituto Maricela Borrell,maricela.borrell@hotmail.com,0983924885,Neque magnam excepturi exercitationem tempore nisi minima. Officiis facere esse odit sit corporis facilis.,Activo,Rural
1970,4a1a5476-74f4-11ed-be5f-0242ac1c000c,Universidad Duilio Miró,duilio.miró@hotmail.com,0937482419,Similique inventore eos unde at nihil illum. Illum exercitationem aliquid provident distinctio corrupti iusto. Suscipit itaque quisquam et autem vitae consequuntur.,Inactivo,Urbano
1971,4a1a54e4-74f4-11ed-be5f-0242ac1c000c,Universidad Tamara Peñas,tamara.peñas@hotmail.com,0937463911,Eligendi dolore expedita dignissimos quisquam dolorum alias. Delectus similique corrupti eum magnam nemo quos. Perferendis minima porro quisquam.,Activo,Urbano
1972,4a1a5552-74f4-11ed-be5f-0242ac1c000c,Instituto Gema Escrivá,gema.escrivá@hotmail.com,0933057278,Quam sit accusantium. Eum debitis commodi illum beatae animi.,Activo,Urbano
1973,4a1a55c0-74f4-11ed-be5f-0242ac1c000c,Universidad Fausto Roda,fausto.roda@hotmail.com,0937447651,Earum sit ullam iure unde iste. A sunt adipisci voluptatibus minima atque. Voluptates sit illum iure recusandae dolor est.,Inactivo,Urbano
1974,4a1a562e-74f4-11ed-be5f-0242ac1c000c,Instituto Severino Torrent,severino.torrent@hotmail.com,0941823161,Voluptas modi voluptatibus voluptate labore. Molestias molestiae adipisci dolor iure. Quia sit sed pariatur repellat. Commodi dignissimos ipsam omnis sed hic.,Activo,Urbano
1975,4a1a569c-74f4-11ed-be5f-0242ac1c000c,Universidad Nereida Canet,nereida.canet@hotmail.com,0953558342,Harum fuga eveniet id. Architecto expedita quibusdam. Officia dolor debitis. Commodi eveniet doloribus dignissimos quasi quisquam.,Inactivo,Urbano
1976,4a1a5714-74f4-11ed-be5f-0242ac1c000c,Universidad América Cuenca,américa.cuenca@hotmail.com,0978633286,Accusamus provident est quibusdam. Iure ea facere distinctio eaque. Temporibus dolores et.,Activo,Urbano
1977,4a1a5782-74f4-11ed-be5f-0242ac1c000c,Universidad Néstor Paz,néstor.paz@hotmail.com,0901369464,Nemo ullam accusantium fuga impedit nisi et.,Inactivo,Urbano
1978,4a1a57f0-74f4-11ed-be5f-0242ac1c000c,Universidad Eugenia Domínguez,eugenia.domínguez@hotmail.com,0902243152,Asperiores repellat modi iusto eum nobis cupiditate. Soluta voluptatem placeat asperiores unde.,Inactivo,Rural
1979,4a1a585e-74f4-11ed-be5f-0242ac1c000c,Universidad Chita Trujillo,chita.trujillo@hotmail.com,0930838916,Iste delectus deserunt voluptatem deserunt. Dolorum ipsum veniam provident culpa quos.,Activo,Rural
1980,4a1a58c2-74f4-11ed-be5f-0242ac1c000c,Universidad Custodia Iriarte,custodia.iriarte@hotmail.com,0978645496,Sequi quis repellat. Tempora atque ad vel atque.,Activo,Rural
1981,4a1a593a-74f4-11ed-be5f-0242ac1c000c,Instituto Marcos Anglada,marcos.anglada@hotmail.com,0965193037,Illum eius ex debitis magnam mollitia. Voluptatem iusto nihil quia exercitationem. Dolorem sit sit explicabo.,Activo,Rural
1982,4a1a59a8-74f4-11ed-be5f-0242ac1c000c,Instituto Nazario Abascal,nazario.abascal@hotmail.com,0956263708,Nesciunt nihil architecto et porro veritatis eveniet distinctio. Consequatur blanditiis explicabo tenetur dolor.,Inactivo,Rural
1983,4a1a5a0c-74f4-11ed-be5f-0242ac1c000c,Instituto Gertrudis Caro,gertrudis.caro@hotmail.com,0911822466,Sint dolores labore esse ad veritatis quidem officia. Aliquid repudiandae quam quia autem. Fuga autem odit animi.,Activo,Rural
1984,4a1a5a7a-74f4-11ed-be5f-0242ac1c000c,Instituto Piedad Vila,piedad.vila@hotmail.com,0966577431,Veniam quam tenetur ipsa qui dignissimos. Distinctio distinctio autem accusamus atque eaque.,Inactivo,Urbano
1985,4a1a5af2-74f4-11ed-be5f-0242ac1c000c,Universidad Cruz Espinosa,cruz.espinosa@hotmail.com,0990339634,Veniam atque aliquid quas tempora reprehenderit facilis. Laborum eum voluptate minima perspiciatis. Atque quos mollitia voluptates tenetur minus tempore.,Inactivo,Rural
1986,4a1a5c1e-74f4-11ed-be5f-0242ac1c000c,Instituto Maximiliano Morcillo,maximiliano.morcillo@hotmail.com,0958332993,Adipisci nemo est amet a. Harum quas laborum pariatur architecto aperiam eius. Nesciunt placeat earum architecto doloremque.,Activo,Urbano
1987,4a1a5cfa-74f4-11ed-be5f-0242ac1c000c,Universidad Evangelina Rius,evangelina.rius@hotmail.com,0983931377,Deleniti odio inventore consectetur officia quod. Vero a laudantium dicta delectus.,Inactivo,Urbano
1988,4a1a5d9a-74f4-11ed-be5f-0242ac1c000c,Instituto Nazario Anguita,nazario.anguita@hotmail.com,0912489789,Deleniti repellendus vitae vel iusto facere rerum. Quod ducimus placeat praesentium. Cum culpa impedit ea natus omnis.,Activo,Urbano
1989,4a1a5e30-74f4-11ed-be5f-0242ac1c000c,Instituto Natalia Roig,natalia.roig@hotmail.com,0975217865,Dignissimos maiores occaecati nulla enim magnam voluptatum asperiores. Expedita aut accusantium ipsam quo fuga earum. Officiis accusantium fugit quam.,Inactivo,Urbano
1990,4a1a5ebc-74f4-11ed-be5f-0242ac1c000c,Universidad Lina Mena,lina.mena@hotmail.com,0941756860,Est quam voluptate tempora vitae. Quo id eaque nesciunt debitis eligendi.,Activo,Urbano
1991,4a1a5f48-74f4-11ed-be5f-0242ac1c000c,Universidad Florinda Pastor,florinda.pastor@hotmail.com,0941870064,Harum fugit excepturi dolores eligendi quia vel. Eveniet culpa tenetur.,Activo,Urbano
1992,4a1a5fde-74f4-11ed-be5f-0242ac1c000c,Universidad Xiomara Tejedor,xiomara.tejedor@hotmail.com,0916454508,Culpa vero fugit temporibus ratione vel. Cum minus quod impedit dolores.,Activo,Rural
1993,4a1a6074-74f4-11ed-be5f-0242ac1c000c,Instituto Consuelo Vergara,consuelo.vergara@hotmail.com,0955459299,Odit quos soluta unde delectus. Temporibus minus minus animi animi voluptatem ab. Pariatur illum placeat dicta magnam tempore.,Inactivo,Rural
1994,4a1a65a6-74f4-11ed-be5f-0242ac1c000c,Instituto Manuel Robles,manuel.robles@hotmail.com,0909945178,Beatae pariatur voluptates nisi accusantium iusto. Libero ipsa necessitatibus.,Activo,Urbano
1995,4a1a6678-74f4-11ed-be5f-0242ac1c000c,Universidad Ulises Galan,ulises.galan@hotmail.com,0944843432,Atque ipsum magnam iste tempore et.,Inactivo,Urbano
1996,4a1a6722-74f4-11ed-be5f-0242ac1c000c,Instituto Leopoldo Pellicer,leopoldo.pellicer@hotmail.com,0976928066,Quis optio impedit quod ut quos. Magni odit sapiente ea rem esse quas. Possimus provident placeat non corporis accusantium.,Inactivo,Urbano
