,Id_Car,Nombre_Car,Descrip_Car,Estado_Car,Fecha_Vigencia_Car,Modalidad_Car,Jornada_Car
1938,30fee61e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Conductor de tranvía,Magnam inventore deleniti fuga. Ipsa odit magnam nemo sint esse perspiciatis veritatis. Sit quas error corrupti asperiores impedit.,Activo,1957-07-08,Distancia,En linea
1939,30fee6be-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Personal de pompas fúnebres y embalsamador,Quos assumenda voluptate provident. Blanditiis et sit veniam aspernatur tempora optio. Aliquam eveniet libero nihil iure atque ad ipsum.,Activo,1958-09-12,Presencial,En linea
1940,30fee7b8-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Técnico en documentación sanitaria,Quis nesciunt sunt iusto aliquid temporibus. Sit atque debitis quasi. Corporis adipisci alias aspernatur totam ad.,Inactivo,1964-04-23,Presencial,Vespertina
1941,30fee862-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Chef,Doloremque dignissimos temporibus a. Eligendi quis doloribus repellat fuga blanditiis aliquam. Impedit sint fugiat voluptatum sint dicta veritatis.,Inactivo,1960-06-12,Presencial,Vespertina
1942,30fee902-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Limpiador y asistente doméstico,Quo accusantium rem.,Inactivo,1945-02-03,Distancia,Intensiva
1943,30fee9ac-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Cocinero,Quis est sint quod laboriosam laudantium unde. Quae ducimus eaque voluptatem totam rem beatae distinctio.,Inactivo,1967-04-03,En linea,Matutina
1944,30feea42-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Director de servicios de educación,Suscipit numquam quia odit eveniet.,Activo,1976-07-20,En linea,Matutina
1945,30feeae2-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Vendedor ambulantes (excluyendo de comida),Tempore quis nisi numquam ut debitis. Molestias architecto necessitatibus porro provident minima cum sequi.,Inactivo,1949-02-10,Distancia,Intensiva
1946,30feeb8c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de explotaciones de minería,Iste impedit blanditiis laborum sequi nihil numquam. Esse dolorem dolorem nostrum. Nesciunt doloremque magni. Minus iusto totam corporis repudiandae nesciunt nemo.,Activo,1966-06-11,Distancia,Matutina
1947,30feec40-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Revocador,Illum perferendis voluptates impedit tenetur aut recusandae. Error vitae repellat distinctio saepe quaerat. Ratione tempora deleniti ad harum rem.,Inactivo,1961-12-07,Distancia,En linea
1948,30feecea-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Recolector de leña,Iusto quisquam modi repellat. Vitae atque corrupti tenetur. Dolore eos consequuntur deserunt alias occaecati delectus eveniet. Molestiae asperiores neque molestiae dolor animi reprehenderit.,Activo,1969-02-02,Distancia,Intensiva
1949,30feed8a-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Técnico de laboratorio médico,Aut aliquam saepe sit iure reprehenderit molestiae. Tempora exercitationem maxime incidunt hic. Minus architecto corrupti vel odio facilis enim.,Inactivo,1973-05-31,Presencial,Intensiva
1950,30feee34-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Peón de pesca y acuicultura,Tempora natus impedit. Nisi culpa enim consequuntur officiis unde vel. Voluptates fugiat quasi quae ipsam dolorum quas.,Inactivo,1946-05-29,Distancia,Matutina
1951,30feeee8-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Operador de máquinas de procesamiento de texto y mecanógrafos,Soluta esse facilis deserunt. Illum dolor cum. Provident porro voluptate.,Inactivo,1949-12-16,Distancia,Matutina
1952,30feef92-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Técnico en ingeniería civil,Nemo quas nesciunt ratione voluptas aliquam odit sapiente.,Inactivo,1946-04-25,Presencial,Intensiva
1953,30fef03c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Cocinero,Pariatur dignissimos quis numquam iusto.,Activo,1965-04-30,Presencial,Intensiva
1954,30fef0e6-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Reponedor de estanterías,Nesciunt dolore incidunt repudiandae optio ut. Fugiat cum beatae numquam tempore ea ipsam quisquam.,Activo,1947-10-15,Distancia,Matutina
1955,30fef190-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Dibujante técnico,Veritatis dolores sint commodi.,Inactivo,1967-12-25,En linea,Intensiva
1956,30fef23a-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Coreógrafo,Atque magnam voluptates quisquam. Sed harum ducimus deserunt cumque provident provident. Repellendus ipsum adipisci ex ratione sequi libero provident. Veritatis consectetur rerum dolore adipisci molestias pariatur.,Activo,1968-09-26,Distancia,Vespertina
1957,30fef2e4-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Empleado encargado de las nóminas,Eos vel quis adipisci enim. Dolor alias ipsum.,Activo,1956-07-23,En linea,En linea
1958,30fef38e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ingeniero mecánico,Eius tenetur totam quaerat at eligendi nemo. Qui occaecati eos et quas beatae sit.,Inactivo,1955-12-16,En linea,Vespertina
1959,30fef438-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Controlador de plagas y malas hierbas,Alias mollitia consequatur quibusdam sit. Reprehenderit earum molestias modi numquam aspernatur facere.,Inactivo,1970-08-25,Distancia,Intensiva
1960,30fef4e2-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Director de ventas y comercialización,Perferendis voluptatum saepe iste qui magni eos. Perferendis assumenda quia pariatur. Similique mollitia laudantium voluptatum debitis tempore. Corporis dignissimos quo veniam.,Inactivo,1976-08-22,Distancia,Vespertina
1961,30fef58c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Instructor de educación física y actividades recreativas,Illo esse repudiandae non autem alias accusantium. Asperiores magni atque voluptatem quas.,Activo,1940-08-13,Distancia,En linea
1962,30fef62c-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Secretario jurídicos,Expedita cupiditate perspiciatis. Voluptatibus tempora repellat necessitatibus voluptas labore.,Activo,1964-03-11,Presencial,Matutina
1963,30fef6cc-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Secretario jurídicos,Ab dicta reiciendis recusandae accusamus. Provident amet autem fuga vel molestiae.,Activo,1965-06-08,Distancia,En linea
1964,30fef7ee-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Ingeniero químico,Reprehenderit minus dignissimos perspiciatis.,Inactivo,1943-11-22,En linea,En linea
1965,30fef8b6-74f4-11ed-9ec6-0242ac1c000c,"Tecnología en Operador de incineradores, instalaciones de tratamiento de agua",Enim atque neque quod. Iusto hic dicta voluptates libero quia.,Inactivo,1959-07-29,Distancia,Vespertina
1966,30fef974-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Adivinador,Esse nesciunt inventore beatae sit delectus.,Activo,1952-07-07,En linea,Intensiva
1967,30fefa28-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Dentista,Recusandae ducimus hic quos veniam dolorem. Nam animi blanditiis ratione.,Activo,1976-06-29,Presencial,En linea
1968,30fefac8-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Biólogo,Iusto natus ipsam reprehenderit. Repellat nesciunt quod placeat iste tenetur pariatur.,Activo,1957-06-15,En linea,Matutina
1969,30fefb72-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Trabajador de cuidados personales en instituciones,Repudiandae minima esse quasi porro saepe distinctio. Voluptas velit et vitae modi atque cumque accusamus. Qui quidem suscipit ullam dolores perferendis pariatur pariatur.,Activo,1955-04-03,Presencial,En linea
1970,30fefc26-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Empleado de ventanillas de informaciones,Rerum sed architecto animi voluptas atque ex asperiores. Debitis velit dolor totam praesentium. Facere ducimus repellat ea similique.,Inactivo,1967-04-21,En linea,Matutina
1971,30fefcc6-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Profesional de medicina,Libero corrupti occaecati similique mollitia adipisci quis. Amet doloremque delectus eius et nesciunt alias. Quia perspiciatis mollitia vel distinctio.,Inactivo,1977-02-06,En linea,Vespertina
1972,30fefd7a-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Astrónomos,Maiores alias quis optio tenetur reiciendis earum. Quia iste quam cum fugiat dolorem cumque. Magni nam nisi quae hic optio in.,Inactivo,1950-07-08,Presencial,En linea
1973,30fefe2e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Cristalero,Quos nostrum molestias earum sunt hic. Amet tenetur delectus accusamus. Quod veritatis omnis delectus.,Activo,1942-07-10,Presencial,Intensiva
1974,30fefed8-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Director de industrias manufactureras,Sed dignissimos ullam laborum dolorem dignissimos asperiores.,Inactivo,1979-03-18,Presencial,Matutina
1975,30feff8c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Educador para necesidades especiales,Ipsum enim quidem deserunt. Magnam facere maiores vitae repellendus eveniet inventore.,Inactivo,1973-02-16,Distancia,Matutina
1976,30ff004a-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Controlador de tráfico aéreo,Voluptates nesciunt nam commodi similique saepe assumenda.,Inactivo,1960-12-12,Distancia,Vespertina
1977,30ff0112-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Miembro del poder legislativo,Eligendi eaque excepturi quas. Expedita dolores quos officia harum repellat. Eius laboriosam animi unde iusto iure hic.,Inactivo,1942-04-09,Distancia,En linea
1978,30ff01c6-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Fumigador,Autem eos aperiam nihil. Ipsa voluptatem facere ducimus fugit quaerat similique. Quo sint vero temporibus. Atque labore repudiandae quam.,Activo,1955-10-12,Distancia,Matutina
1979,30ff0270-74f4-11ed-9ec6-0242ac1c000c,"Licenciatura en Pescador, cazador, tramperos y recolector de subsistencia",Consectetur temporibus laboriosam corporis. At enim dignissimos cum illum expedita fuga quo.,Inactivo,1979-08-21,Distancia,En linea
1980,30ff0338-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Agente de aduanas,Ab maiores iste occaecati ipsa. Mollitia nostrum veniam soluta dignissimos. Voluptates totam ullam corporis.,Inactivo,1967-04-20,Presencial,Matutina
1981,30ff03ec-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Agente de aduanas,Dolore harum quod nobis non optio vero dolorem. Repellendus doloremque a fugiat.,Activo,1971-07-28,En linea,Intensiva
1982,30ff04a0-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Especialista en tratamientos de belleza,Voluptates repudiandae temporibus neque nostrum nemo. Voluptatibus rerum quod quis occaecati.,Inactivo,1946-06-08,Distancia,Matutina
1983,30ff0554-74f4-11ed-9ec6-0242ac1c000c,"Tecnología en Panaderos, pasteleros y confiteros",Autem reprehenderit rem esse magni eius provident. Officiis iusto neque officia atque laborum. Placeat corrupti consectetur ab itaque.,Activo,1975-04-26,Presencial,Intensiva
1984,30ff0612-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Guardia de protección,Eaque odit tempora pariatur occaecati. Blanditiis recusandae numquam consequatur ipsum id ullam fugiat. Molestiae sequi earum.,Inactivo,1945-05-24,Distancia,En linea
1985,30ff06d0-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Filósofo,Blanditiis sed nesciunt.,Activo,1974-07-21,Distancia,En linea
1986,30ff077a-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Operador de máquinas de movimiento de tierras,Sequi reiciendis sit soluta unde ad. Ad animi soluta sequi aut explicabo.,Activo,1957-10-24,Distancia,En linea
1987,30ff082e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Operador de instalaciones de procesamiento de la madera,Natus reiciendis nisi eos ut accusamus reiciendis. Vel esse voluptatum dignissimos nam error. Voluptates tempore culpa tempora dolores.,Inactivo,1958-11-30,Distancia,Vespertina
1988,30ff08d8-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Regulador y operador de máquinas de labrar madera,Eos amet ipsa sunt quisquam aliquid culpa quis. Quas velit vitae blanditiis asperiores. Numquam nemo pariatur ab nisi suscipit nemo. Voluptatibus tempore similique hic iure.,Activo,1966-01-14,Distancia,Matutina
1989,30ff098c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Peletero,Nostrum aperiam cum dolore error. Molestiae dicta modi quasi.,Activo,1963-03-12,En linea,Intensiva
1990,30ff0a36-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Corrector de pruebas de imprenta,Eius harum commodi. Aliquid vel voluptatibus iste corrupti minus et.,Inactivo,1943-02-06,Presencial,Intensiva
1991,30ff0ae0-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Operador de telar y otras máquinas tejedoras,Molestiae sapiente provident eveniet. Doloribus ullam perspiciatis veniam.,Inactivo,1955-05-11,Presencial,Matutina
1992,30ff0b9e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Profesional de nivel medio de medicina tradicional y alternativa,Tempora neque accusantium cum dolor eveniet quam. Veniam ratione minima. Animi voluptate provident facere.,Inactivo,1966-08-16,En linea,Vespertina
1993,30ff0c52-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Profesional de nivel medio de partería,Iure molestiae consequuntur. Placeat amet illum molestiae ullam aliquid. Facere eaque blanditiis nostrum.,Activo,1968-10-31,Presencial,En linea
1994,30ff0cfc-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Auxiliar de servicio de abordo,Voluptatem distinctio reprehenderit quia reiciendis soluta.,Activo,1961-01-13,Presencial,Intensiva
1995,30ff0da6-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Paisajista,Sequi aliquid at magni consequatur accusantium illum beatae. Ducimus culpa illum temporibus modi.,Activo,1945-05-08,Presencial,En linea
1996,30ff0e96-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Curtidor,Voluptas voluptates ratione culpa provident eveniet accusantium magni. Nisi consequatur sequi quia nisi eius.,Inactivo,1940-09-10,Distancia,Matutina
1997,30ff0f54-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Técnico de laboratorio médico,Nam omnis dicta. Praesentium illum aperiam facilis laborum. Quos incidunt laborum atque unde.,Activo,1946-05-24,En linea,Vespertina
1998,30ff1008-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Agente de bolsa,Tenetur eius impedit illum dolor labore. Dicta commodi velit libero.,Inactivo,1953-06-17,Distancia,Vespertina
1999,30ff10b2-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Tronzador,Blanditiis itaque natus error distinctio tenetur asperiores. Blanditiis nihil excepturi culpa. Minima facere sit similique error incidunt.,Inactivo,1961-06-10,Distancia,En linea
2000,30ff115c-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Técnico en seguridad aeronáutica,Quibusdam architecto repellendus amet aut consectetur hic dolorum. Necessitatibus fugiat nesciunt assumenda repudiandae assumenda. Dicta delectus pariatur doloremque.,Activo,1977-08-21,Presencial,Vespertina
2001,30ff1210-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Secretario médicos,Consequuntur ut impedit et architecto. Molestias rem ad quibusdam necessitatibus.,Inactivo,1956-01-23,Distancia,Vespertina
2002,30ff12ba-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Director de industrias manufactureras,Explicabo alias sint accusamus. Laudantium ea odit voluptatum vero reprehenderit vel consequatur.,Inactivo,1979-09-12,En linea,Matutina
2003,30ff1378-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Vendedor ambulantes (excluyendo de comida),Nobis omnis minima cumque eligendi inventore. A ab nemo explicabo.,Inactivo,1966-06-01,Presencial,Matutina
2004,30ff142c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Recolector de basura y material reciclable,Voluptatibus cum sunt labore explicabo iure suscipit. Dolorem id sequi hic rem numquam. Cum facilis animi omnis perferendis cumque cum. Optio nihil facere quaerat sed nam delectus hic.,Activo,1956-10-21,Distancia,En linea
2005,30ff14d6-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Cobrador,Ratione dicta totam nisi.,Inactivo,1956-02-07,En linea,En linea
2006,30ff1580-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ingeniero electrónico,Numquam similique voluptatibus ut asperiores maxime doloribus. Rem quam facilis esse aperiam doloremque. Vitae iure cum vel doloribus ullam incidunt temporibus. Quis ea reprehenderit sapiente.,Activo,1951-04-05,Distancia,Vespertina
2007,30ff162a-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Impresor,Aut provident quae odit. Magni modi dolore nisi maiores.,Inactivo,1975-01-05,En linea,Intensiva
2008,30ff16d4-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Controlador de procesos,Nobis beatae accusantium qui. Voluptates nobis maxime voluptatibus adipisci porro quas. Labore ea est necessitatibus voluptatum nostrum.,Activo,1950-03-06,Distancia,Vespertina
2009,30ff1792-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Abogado,Dolorum rem nam illo aut vel a ut. Facere sunt accusamus inventore eos corrupti doloribus.,Inactivo,1965-05-23,Distancia,Intensiva
2010,30ff183c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Técnico en ciencias físicas y químicas,Error ut recusandae voluptates ratione aut totam. Exercitationem iusto rerum quo praesentium molestiae quos. Eius possimus veritatis quam.,Activo,1962-07-17,Distancia,Matutina
2011,30ff18e6-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de cine,Neque aliquid fugit nisi illum. Aut excepturi voluptates veritatis. Quisquam nemo quaerat doloribus. Ducimus recusandae laudantium.,Inactivo,1975-02-13,En linea,En linea
2012,30ff1986-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Artesano,Nam explicabo voluptatum blanditiis. Fugit tempore harum quam deserunt recusandae hic.,Activo,1949-07-25,Distancia,Intensiva
2013,30ff1a3a-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Camarero de barra,Perferendis fugit dolor architecto error voluptas fuga pariatur. Mollitia voluptas minus iusto harum veniam aut. Doloremque unde asperiores.,Inactivo,1964-02-29,Presencial,Matutina
2014,30ff1ad0-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Conductor de taxis,Mollitia repellendus rerum cum amet minima. Pariatur accusantium eius nemo.,Inactivo,1977-07-10,Presencial,Vespertina
2015,30ff1b70-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Juez,A perspiciatis alias aliquid consequatur officiis doloremque. Est quos sint facere aliquid. Ipsa officiis aliquam laborum culpa nemo.,Activo,1965-03-01,En linea,En linea
2016,30ff1c10-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Supervisor de industria manufacturera,Illo minus maiores velit. Voluptas neque fugit eius id. Assumenda labore beatae ducimus deserunt rem eligendi.,Inactivo,1959-01-19,Distancia,Intensiva
2017,30ff1cce-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Profesor de artes,Nesciunt temporibus aperiam nemo soluta.,Inactivo,1965-04-04,En linea,Intensiva
2018,30ff1d78-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de industrias manufactureras,Consequatur assumenda quidem ea aperiam laborum laudantium. Odio nihil dicta aut iure.,Inactivo,1941-11-27,Presencial,Intensiva
2019,30ff1e2c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Técnico en seguridad aeronáutica,Animi quae architecto praesentium ea in repudiandae quia. Soluta magnam quibusdam veritatis deserunt sint.,Activo,1951-10-05,Distancia,Matutina
